timestamp,ax,ay,az,gx,gy,gz,activity
510161, 0.592773, -0.533936, 1.647095, -44.128418, 113.281281, 26.550301,updown
510181, 0.596680, -0.644287, 1.440552, -19.470215, -87.524414, -30.517586,updown
510201, 0.557739, -0.599731, 1.053467, 0.854492, -174.804688, -81.359863,updown
510221, 0.496094, -0.430298, 0.671265, 19.226074, -227.233948, -134.582520,updown
510241, 0.453613, -0.180054, 0.380249, 15.441898, -256.225586, -180.725159,updown
510261, 0.420776, 0.142822, 0.171631, 19.409180, -275.512695, -205.566467,updown
510281, 0.375854, 0.433472, 0.002808, 30.944832, -292.541504, -196.411194,updown
510301, 0.325439, 0.604858, -0.170166, 42.785645, -320.007324, -158.813477,updown
510321, 0.249756, 0.631592, -0.391235, 53.955093, -349.060059, -104.248077,updown
510341, 0.058472, 0.497314, -0.771118, 55.053726, -381.225708, -41.931152,updown
510361, -0.122681, 0.453003, -1.043335, 87.768555, -401.550415, -27.465828,updown
510381, -0.332764, 0.379028, -1.474121, 90.637238, -422.668579, -6.469728,updown
510401, -0.335571, 0.243286, -1.958374, 94.238312, -362.426880, 17.456055,updown
510421, -0.217163, 0.071655, -2.129272, 80.749512, -226.623596, 34.301758,updown
510441, -0.149658, -0.129761, -1.843506, 40.039063, -94.543488, 38.513184,updown
510461, -0.153076, -0.272217, -1.368286, 6.225588, -34.545898, 9.460449,updown
510481, -0.180786, -0.226440, -1.162598, 3.662110, -44.555679, -49.316422,updown
510501, -0.223877, 0.161987, -1.319214, 60.363785, -72.937012, -105.529816,updown
510521, -0.231323, 0.311157, -1.445435, 83.618164, -61.401382, -81.237793,updown
510541, -0.265625, 0.300049, -1.493042, 43.701172, -43.151855, -30.273445,updown
510561, -0.320068, 0.152832, -1.572144, 3.784181, -25.817879, 11.535648,updown
510581, -0.394531, 0.069702, -1.659302, -31.005867, -5.371094, 23.803719,updown
510601, -0.493286, 0.059814, -1.814697, -14.343266, 16.174316, 17.944336,updown
510621, -0.543457, 0.072632, -2.002197, 37.353516, 50.109879, 1.953125,updown
510641, -0.481934, 0.085571, -2.030396, 71.594238, 128.234863, -0.549316,updown
510661, -0.445313, 0.040161, -1.760620, 36.682129, 215.881409, 15.197758,updown
510681, -0.343140, 0.017456, -1.270874, -39.062500, 277.282715, 32.897949,updown
510701, -0.187256, -0.005371, -1.040283, -57.373062, 301.452637, 47.729507,updown
510721, -0.091431, 0.005005, -0.789185, -48.645035, 311.035156, 50.292984,updown
510741, 0.071045, 0.027466, -0.609497, -18.981934, 301.513672, 46.264664,updown
510761, 0.274170, -0.011963, -0.417480, -19.592285, 311.279297, 66.589355,updown
510781, 0.351318, -0.167114, -0.105103, -45.410172, 326.721191, 90.515167,updown
510801, 0.406616, -0.290771, 0.144287, -77.026367, 297.729492, 78.796387,updown
510821, 0.522217, -0.298462, 0.252686, -52.001968, 255.981506, 43.701172,updown
510841, 0.663452, -0.184570, 0.439819, -30.151375, 216.919006, 12.878422,updown
510861, 0.716675, -0.177246, 0.648926, -24.230965, 195.007385, 11.047363,updown
510881, 0.760376, -0.234131, 0.930176, -18.859863, 147.644043, 14.343266,updown
510901, 0.778687, -0.358887, 1.146973, -30.700691, 57.189957, 4.638672,updown
510921, 0.757324, -0.410645, 1.134033, -45.166031, -52.551285, -26.611336,updown
510941, 0.665161, -0.397583, 0.922607, -43.579102, -152.099609, -70.739746,updown
510961, 0.538574, -0.281494, 0.563354, -32.897949, -225.158752, -120.605499,updown
510981, 0.407104, -0.093628, 0.244019, -11.718754, -279.968262, -161.071777,updown
511001, 0.219116, 0.078125, -0.121948, 76.843262, -396.911743, -207.275452,updown
511021, -0.059082, 0.383301, -0.911621, 144.409180, -443.603638, -197.937073,updown
511041, -0.207031, 0.461914, -1.413574, 151.367188, -436.279419, -166.809082,updown
511061, -0.213379, 0.526123, -1.879150, 95.825226, -377.258423, -120.056183,updown
