timestamp,ax,ay,az,gx,gy,gz,activity
345852, 0.227539, 0.635742, -0.124268, 28.991707, 24.169930, 280.090332,rlswing
345872, 0.335449, 0.771851, -0.169556, 39.306641, 43.640137, 247.741760,rlswing
345892, 0.361938, 1.062622, -0.114014, 53.649918, 59.875504, 265.197754,rlswing
345912, 0.337891, 1.105835, -0.084351, 60.302750, 72.265625, 319.519043,rlswing
345932, 0.286377, 0.599121, 0.041138, 41.503906, 80.749512, 380.066040,rlswing
345952, 0.317261, 0.357178, 0.120361, 31.982430, 73.242188, 382.751587,rlswing
345972, 0.369263, 0.172363, 0.141846, 32.653809, 65.551758, 373.352173,rlswing
345992, 0.420776, -0.052002, 0.156738, 26.977547, 54.077164, 359.924438,rlswing
346012, 0.461792, -0.211548, 0.149536, 10.925293, 43.762207, 336.547852,rlswing
346032, 0.485107, -0.360107, 0.122437, -2.441406, 40.954590, 314.025879,rlswing
346052, 0.507690, -0.509277, 0.149170, -8.056641, 40.649414, 286.254883,rlswing
346072, 0.551880, -0.740601, 0.244019, -10.498047, 33.325195, 266.967773,rlswing
346092, 0.675415, -1.065063, 0.170776, -22.277840, -1.647950, 186.889709,rlswing
346112, 0.678589, -1.082886, 0.118164, -30.761726, -0.427246, 125.915558,rlswing
346132, 0.706909, -1.098999, 0.142212, -30.273445, 0.305176, 84.777832,rlswing
346152, 0.708008, -1.165527, 0.193237, -24.414070, -4.211426, 46.630875,rlswing
346172, 0.728271, -1.220947, 0.262939, -20.446777, -22.827156, 8.361816,rlswing
346192, 0.705078, -1.283569, 0.180298, -18.615723, -45.654312, -37.475586,rlswing
346212, 0.587891, -1.359863, 0.184448, -17.211914, -47.424332, -89.660675,rlswing
346232, 0.493896, -1.428833, 0.321045, -23.071297, -63.049332, -151.245117,rlswing
346252, 0.387695, -1.423096, 0.155029, -45.837418, -117.919952, -281.555176,rlswing
346272, 0.347412, -0.955933, -0.192871, -66.650391, -121.704132, -369.629028,rlswing
346292, 0.379761, -0.404175, -0.416504, -84.350586, -91.369659, -424.560669,rlswing
346312, 0.456299, 0.092529, -0.425415, -91.980011, -48.522964, -427.917603,rlswing
346332, 0.540649, 0.376587, -0.315796, -89.233429, -15.502934, -388.000610,rlswing
346352, 0.573608, 0.438843, -0.196411, -83.435059, 1.770020, -346.435547,rlswing
346372, 0.517944, 0.434570, -0.117920, -77.453613, 6.469728, -322.143555,rlswing
346392, 0.427002, 0.398071, -0.042725, -76.904297, 9.216309, -321.899414,rlswing
346412, 0.322632, 0.484863, -0.005127, -84.106445, 6.103518, -345.581055,rlswing
346432, 0.204712, 0.942261, -0.053345, -88.989288, 4.089355, -373.779419,rlswing
346452, 0.163330, 1.236938, -0.074585, -84.960938, 16.601563, -336.120605,rlswing
